dish_id,dish_name,health_goal,calories,rag_context
M2361,Gà xào hạnh nhân,Dinh dưỡng cân bằng,250.0,"Món ăn: Gà xào hạnh nhân. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 250.0 kcal. Thời gian nấu: 15 phút. Độ khó: Dễ. Nguyên liệu chính: Nấm hương, Rượu trắng, Hành lá, Củ sắn, hạnh nhân, Cà rốt, Su hào, Đậu cove Nhật, Gừng, Hành tím, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Cần Tây, Bột năng pha loãng, Ức gà, Tỏi, Hành tây, Đường. Sơ chế: Thịt gà cắt hạt lựu, ướp với hành tỏi băm, 1/2m tiêu, 1m nước tương “Phú Sĩ”, 1/2m hạt nêm Aji-ngon® để thấm. Hạnh nhân cắt lát mỏng, rang vàng. Cà rốt, su hào, củ sắn, cần tây cắt hạt lựu. Đậu cove Nhật cắt nhỏ. Nấm hương ngâm nở rồi luộc mềm với nước có ít rượu, 1/2m hạt nêm Aji-ngon®, hành lá và gừng đập dập. Pha hỗn hợp gia vị để xào: trộn đều 1/2 chén nước với 2m hạt nêm Aji-ngon®, 1m muối và 1m đường.. Các bước thực hiện: Phi thơm tỏi, cho cà rốt, su hào, củ sắn, vào xào gần chín, thêm cần tây, nấm, và đậu cove vào, nêm 1m rượu trắng và 1M hỗn hợp gia vị vào rồi xào chín, trút ra dĩa.Phi thơm hành tỏi, rồi cho thịt gà vào xào, thêm hỗn hợp nước gia vị còn lại vào, xào đến khi thịt gà chín thì thêm nước bột năng. Sau đó cho hạnh nhân và rau củ vào đảo đều.
Phi thơm tỏi, cho cà rốt, su hào, củ sắn, vào xào gần chín, thêm cần tây, nấm, và đậu cove vào, nêm 1m rượu trắng và 1M hỗn hợp gia vị vào rồi xào chín, trút ra dĩa.
Phi thơm hành tỏi, rồi cho thịt gà vào xào, thêm hỗn hợp nước gia vị còn lại vào, xào đến khi thịt gà chín thì thêm nước bột năng. Sau đó cho hạnh nhân và rau củ vào đảo đều.. Cách dùng: Múc gà xào ra dĩa, trang trí ngò và rắc tí tiêu lên trên. Ăn kèm với cơm, chấm nước tương “Phú Sĩ” và ớt cắt lát.."
M0837,Gà xào ngũ sắc,Dinh dưỡng cân bằng,270.0,"Món ăn: Gà xào ngũ sắc. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 270.0 kcal. Thời gian nấu: 30 phút. Độ khó: Dễ. Nguyên liệu chính: bắp non, Cà chua, Thơm, Hạt điều lạt tách đôi, Ức gà, Rượu trắng, Tiêu, Bột năng, Dầu ăn, Nước tương Phú Sĩ, Hạt nêm ajingon heo, Tỏi băm. Sơ chế: Ức gà cắt miếng dày 5 ly. Cà chua cắt múi cau. Thơm bỏ bớt phần lõi, cắt hình rẽ quạt. Bông cải xanh cắt miếng vừa ăn, rửa sạch, chần sơ qua nước sôi có ít muối, sả qua nước lạnh, vớt ra để ráo. Cho tiếp bắp non vào nồi nước luộc khoảng 7 đến 10 phút, vớt ra sả qua nước lạnh rồi để ráo.. Các bước thực hiện: Pha xốt: 1m Bột ngọt AJI-NO-MO-TO®, 1/3m tiêu, 1M Hạt nêm Aji-ngon®, 2m Nước tương “Phú Sĩ”, 1M rượu trắng, khuấy đều.Ướp thịt gà cùng với 1M xốt đã pha và 1M bột năng, để 15 phút cho thấm gia vị.Đun nóng dầu, cho hạt điều vào chiên vàng, vớt ra, tiếp tục cho sả vào chiên vàng.Phi thơm tỏi, cho thịt gà vào xào săn, tiếp tục cho bắp non, bông cải xanh, cà chua, thơm vào, đổ hết phần xốt còn lại vào cùng với 1/2 chén nước, sau đó cho hành cần vào đảo đều, thêm một ít nước bột năng để tạo độ sệt cho nước xào.
Pha xốt: 1m Bột ngọt AJI-NO-MO-TO®, 1/3m tiêu, 1M Hạt nêm Aji-ngon®, 2m Nước tương “Phú Sĩ”, 1M rượu trắng, khuấy đều.
Ướp thịt gà cùng với 1M xốt đã pha và 1M bột năng, để 15 phút cho thấm gia vị.
Đun nóng dầu, cho hạt điều vào chiên vàng, vớt ra, tiếp tục cho sả vào chiên vàng.
Phi thơm tỏi, cho thịt gà vào xào săn, tiếp tục cho bắp non, bông cải xanh, cà chua, thơm vào, đổ hết phần xốt còn lại vào cùng với 1/2 chén nước, sau đó cho hành cần vào đảo đều, thêm một ít nước bột năng để tạo độ sệt cho nước xào.. Cách dùng: Cho thịt gà xào ngũ sắc ra dĩa, thêm sả phi và hạt điều lên trên.."
M0158,Gà xào tiêu đen,Tăng cân / Năng lượng cao,2100.0,"Món ăn: Gà xào tiêu đen. Mục tiêu: Tăng cân / Năng lượng cao. Lượng calo: 2100.0 kcal. Thời gian nấu: 40 phút. Độ khó: Dễ. Nguyên liệu chính: Bơ lạt, Rượu nếp, Gừng băm, Tỏi băm, Nước tương Phú Sĩ. Sơ chế: Thịt gà cắt khối 2,5cm. Hành tây, cà chua, dưa bỏ hạt: cắt vuông 2cm. Thịt gà cắt khối 2,5cm. Hành tây, cà chua, dưa bỏ hạt: cắt vuông 2cm. Ướp thịt gà với: 1m Hạt nêm Aji-ngon gà, 1m đường, 1M nước tương Phú Sĩ, 1M dầu ăn trong 15′. Ướp thịt gà với: 1m Hạt nêm Aji-ngon gà, 1m đường, 1M nước tương Phú Sĩ, 1M dầu ăn trong 15′. Pha nước gia vị: Hòa tan 1m Hạt nêm Aji-ngon gà, 1m đường, 1m rượu trắng, 2m tương cà, 2m tương ớt, 1M nước, 1M nước tương Phú Sĩ. Pha nước gia vị: Hòa tan 1m Hạt nêm Aji-ngon gà, 1m đường, 1m rượu trắng, 2m tương cà, 2m tương ớt, 1M nước, 1M nước tương Phú Sĩ.. Các bước thực hiện: Phi 1/2Mdầuănthơmtỏi,gừng,tiêuchothịtgàvàoxào,thêm1/2nướcgiavịvàoxàothấm,rúthếtnước.Thêmcácloạiraucủvàphầnnướcgiavịcònlạivàoxàođềuđếnkhichín.Tắtbếpchobơvàoxốctanđều.
Phi 1/2Mdầuănthơmtỏi,gừng,tiêuchothịtgàvàoxào,thêm1/2nướcgiavịvàoxàothấm,rúthếtnước.Thêmcácloạiraucủvàphầnnướcgiavịcònlạivàoxàođềuđếnkhichín.Tắtbếpchobơvàoxốctanđều.
Phi 1/2M
dầu
ăn
thơm
tỏi
,
gừng
,
tiêu
cho
thịt
gà
vào
xào
,
thêm
1/2
nước
gia
vị
vào
xào
thấm
,
rút
hết
nước
.
Thêm
các
loại
rau
củ
và
phần
nước
gia
vị
còn
lại
vào
xào
đều
đến
khi
chín
.
Tắt
bếp
cho
bơ
vào
xốc
tan
đều
.. Cách dùng: Chothịtgàrađĩadùngnóngvớicơm.Món ăn ngon đi kèm:Canh chua cá."
M2397,Gà xào vị Thái,Dinh dưỡng cân bằng,260.0,"Món ăn: Gà xào vị Thái. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 260.0 kcal. Thời gian nấu: 10 phút. Độ khó: Dễ. Nguyên liệu chính: Sả cây, Hành tím, Nấm kim châm, ngò gai, Muối, Tiêu, Dầu ăn, Dầu điều, Ajiquick lẩu thái, Hành tỏi băm, Ớt sừng. Sơ chế: Gà cắt miếng vừa ăn, ướp 1M hành tỏi băm, 1/2m Hạt nêm Aji-ngon® Gà, 1/3m Bột ngọt AJI-NO-MOTO®, 1/2m đường. Áp chảo sơ gà. Hành tím cắt lát dày. Sả cây cắt lát. ớt sừng cắt khúc. ớt chuông cắt miếng vừa ăn. Nâm kim châm xé nhỏ. Lá quế, ngò gai cắt nhỏ. Pha xốt: trộn đều 2M tương ớt, 1/2M đường,1M tương cà, 1/2M Gia vị nêm sẵn Aji-Quick® Lẩu Thái, 1/3M Hạt nêm Aji-ngon® Gà và 1/2 chén nước.. Các bước thực hiện: Phi thơm tỏi và sả, cho gà vào xào săn, thêm hỗn hợp nước xốt, đảo đều cho gà thấm vị, thêm các loại rau củ vào đảo đều, đến khi xốt sánh lại thì tắt lửa. Thêm rau quế, ngò gai. Tắt lửa
Phi thơm tỏi và sả, cho gà vào xào săn, thêm hỗn hợp nước xốt, đảo đều cho gà thấm vị, thêm các loại rau củ vào đảo đều, đến khi xốt sánh lại thì tắt lửa. Thêm rau quế, ngò gai. Tắt lửa. Cách dùng: Xếp gà ra dĩa, dùng nóng.."
M2129,Gân bò ngâm chua ngọt,Dinh dưỡng cân bằng,200.0,"Món ăn: Gân bò ngâm chua ngọt. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 200.0 kcal. Thời gian nấu: 140 phút. Độ khó: Dễ. Nguyên liệu chính: Gân bò, Gừng, Hũ thủy tinh keo, Thanh tre, Đường phèn, Ớt sừng, Tỏi, nước mắm AJINOMOTO Giấm gạo lên men, Muối, Muối hột, Hạt nêm ajingon heo, Đường. Sơ chế: Gân bò lạng bỏ hết phần mỡ bám xung quanh gân, xát muối cho kĩ, rửa sạch, để ráo. Tỏi bóc vỏ, cắt lát. Ớt cắt khoanh. Đường phèn giã nhuyễn. Gừng 1/2 nướng sơ rồi đập dập, 1/2 cắt lát.. Các bước thực hiện: Đun sôi nước, nêm 1M muối hột, 1M hạt nêm Aji-ngon® và gừng nướng, cho gân vào luộc khoảng 2h đến khi gân chín, nở trong, vớt ra ngâm vào nước cho nguội. Lạng sạch phần mỡ còn sót xung quanh các sợi gân, xả lại nước cho sạch, để ráo.Nấu nước giấm đường: cho vào nồi 500ml Giấm gạo lên men LISA®, đường phèn, 1,5 lít nước lạnh và 1M muối hột, nấu tan đường, lọc lại, để nguội.Xếp gân bò, tỏi, ớt và gừng cắt lát vào keo, dùng tre gài kĩ, chế nước giấm đường vào ngập mặt gân, để 2 – 3 ngày là dùng được.
Đun sôi nước, nêm 1M muối hột, 1M hạt nêm Aji-ngon® và gừng nướng, cho gân vào luộc khoảng 2h đến khi gân chín, nở trong, vớt ra ngâm vào nước cho nguội. Lạng sạch phần mỡ còn sót xung quanh các sợi gân, xả lại nước cho sạch, để ráo.
Nấu nước giấm đường: cho vào nồi 500ml Giấm gạo lên men LISA®, đường phèn, 1,5 lít nước lạnh và 1M muối hột, nấu tan đường, lọc lại, để nguội.
Xếp gân bò, tỏi, ớt và gừng cắt lát vào keo, dùng tre gài kĩ, chế nước giấm đường vào ngập mặt gân, để 2 – 3 ngày là dùng được.. Cách dùng: Khi ăn, cắt gân thành lát mỏng, bày ra dĩa, chấm thêm nước mắm tùy ý.."
M1101,Gỏi khổ qua,Giảm cân / Ăn nhẹ,120.0,"Món ăn: Gỏi khổ qua. Mục tiêu: Giảm cân / Ăn nhẹ. Lượng calo: 120.0 kcal. Thời gian nấu: 5 phút. Độ khó: Dễ. Nguyên liệu chính: Khổ qua, Bao tử, Tôm sú, Chà bông heo, Cần Tây, Rau răm, Mè rang, Bánh phồng tôm, Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Hạt nêm ajingon heo, Tỏi băm, Đường, Ớt băm, Hành tây. Sơ chế: Khổ qua chẻ đôi, bỏ hạt, cắt lát mỏng. Tôm sú luộc chín, bóc vỏ, chẻ đôi. Bao tử làm sạch bằng cách áp chảo, sau đó cạo sạch với phèn chua và rửa lại với nước có pha muối. Luộc chín trong nồi nước có pha 1M hạt nêm Aji-ngon® và 1m giấm, khi chín cho vào tô nước lạnh rồi cắt lát mỏng. Hành tây cắt khoanh. Cần tây cắt sợi. Rau răm cắt nhỏ. Bánh phồng tôm chiên vàng.. Các bước thực hiện: Pha nước trộn gỏi: trộn đều 2M Giấm gạo lên men LISA® với 2M nước mắm, 2M đường, 1m tỏi băm và 1m ớt băm.Cho bao tử và tôm vào tô, trộn đều với nước trộn gỏi cho thấm, thêm khổ qua, hành tây, cần tây, và rau răm và mè rang vào trộn đều.
Pha nước trộn gỏi: trộn đều 2M Giấm gạo lên men LISA® với 2M nước mắm, 2M đường, 1m tỏi băm và 1m ớt băm.
Cho bao tử và tôm vào tô, trộn đều với nước trộn gỏi cho thấm, thêm khổ qua, hành tây, cần tây, và rau răm và mè rang vào trộn đều.. Cách dùng: Bày gỏi khổ qua ra dĩa, rắc chà bông, mè rang và hành phi lên trên, trang trí với rau răm và ớt cắt sợi. Dọn kèm nước mắm chua ngọt và bánh phồng tôm.."
M2105,Gỏi bao tử cá basa,Giảm cân / Ăn nhẹ,190.0,"Món ăn: Gỏi bao tử cá basa. Mục tiêu: Giảm cân / Ăn nhẹ. Lượng calo: 190.0 kcal. Thời gian nấu: 25 phút. Độ khó: Dễ. Nguyên liệu chính: Cần tàu, Cà rốt, Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Đậu phộng, hành tím phi, Hạt nêm ajingon heo, Tỏi băm, Húng lủi, Ớt sừng, Ớt sừng, Đường. Sơ chế: Bao tử cá basa rửa sạch với 1 chút giấm và muối, để ráo. Ngó sen vắt bỏ nước, ướp với một ít đường để 15 phút, thấm ráo nước Cà rốt cắt sợi. Gừng cắt sợi nhuyễn, một ít đập dập. Ớt sừng cắt sợi. Ớt hiểm băm nhuyễn. Cần tàu cắt khúc 4cm. Đậu phộng đập dập. Húng lủi cắt nhỏ.. Các bước thực hiện: Bao tử cá basa luộc trong nước có 1/2m hạt nêm Aji-ngon®, một ít rượu và gừng đập dập, đến khi vừa chín tới, vớt ra để ráo ngâm vào nước đá có ít chanh.Pha nước trộn gỏi: Hòa tan hỗn hợp gồm 3M Giấm gạo lên men LISA®, 3M đường, 2M nước mắm, 1 ít ớt hiểm băm và tỏi băm.Cho một ít nước trộn gỏi vào bao tử cá basa, trộn đều để thấm khoảng 5 phút. Cho ngó sen, cà rốt, cần tàu, ớt sừng, gừng và phần nước trộn gỏi còn lại vào, trộn đều.
Bao tử cá basa luộc trong nước có 1/2m hạt nêm Aji-ngon®, một ít rượu và gừng đập dập, đến khi vừa chín tới, vớt ra để ráo ngâm vào nước đá có ít chanh.
Pha nước trộn gỏi: Hòa tan hỗn hợp gồm 3M Giấm gạo lên men LISA®, 3M đường, 2M nước mắm, 1 ít ớt hiểm băm và tỏi băm.
Cho một ít nước trộn gỏi vào bao tử cá basa, trộn đều để thấm khoảng 5 phút. Cho ngó sen, cà rốt, cần tàu, ớt sừng, gừng và phần nước trộn gỏi còn lại vào, trộn đều.. Cách dùng: Cho gỏi bao tử cá basa ra dĩa, rắc đậu phộng, hành phi và húng lũi lên trên. Ăn kèm với bánh phồng tôm.."
M1806,Gỏi bông bí,Giảm cân / Ăn nhẹ,90.0,"Món ăn: Gỏi bông bí. Mục tiêu: Giảm cân / Ăn nhẹ. Lượng calo: 90.0 kcal. Thời gian nấu: 20 phút. Độ khó: Dễ. Nguyên liệu chính: Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Bông bí, Mè trắng rang, Rau răm, Thịt bò phi lê, Hành phi, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Tỏi băm, Ớt băm, Đường. Sơ chế: Bông bí tước xơ phần cọng, bỏ nhụy, đài, ngâm rửa sạch, để ráo. Đun sôi nước, cho bông bí vào chần sơ, lưu ý chần phần cọng trước, ngâm vào nước đá, vớt ra để ráo. Rau răm cắt nhỏ. Thịt bò ướp với 1/2m đường, 1/2m hạt nêm Aji-ngon®, 1/3m tiêu, 1M tỏi băm và 1M dầu ăn, để thấm. Phi thơm tỏi, cho thịt bò vào xào nhanh, thịt vừa chín tới thì tắt bếp.. Các bước thực hiện: Pha nước trộn gỏi: trộn đều 3M Giấm gạo lên men LISA® với 2M đường, 2M nước mắm và 1/4m muối, thêm tỏi băm và ớt băm, khuấy tan.Trộn bông bí và thịt bò với nước trộn gỏi, thêm mè rang, hành phi, ớt sợi và rau răm vào, trộn đều.
Pha nước trộn gỏi: trộn đều 3M Giấm gạo lên men LISA® với 2M đường, 2M nước mắm và 1/4m muối, thêm tỏi băm và ớt băm, khuấy tan.
Trộn bông bí và thịt bò với nước trộn gỏi, thêm mè rang, hành phi, ớt sợi và rau răm vào, trộn đều.. Cách dùng: Xếp gỏi bông bí ra dĩa, dùng kèm nước mắm chua ngọt.."
M0577,Gỏi bông thiên lý chay,Dinh dưỡng cân bằng,220.0,"Món ăn: Gỏi bông thiên lý chay. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 220.0 kcal. Thời gian nấu: 30 phút. Độ khó: Dễ. Nguyên liệu chính: Bông thiên lý, Thịt ba rọi chay, Tôm chay, Cà rốt, Bánh phồng tôm, Hành boaro, Đậu phộng, Tắc trái, Nước dừa, Thơm, Ớt sừng, Muối, Tiêu, Nước tương LISA, Nước tương Phú Sĩ, Đường, Rau húng lủi. Sơ chế: Thịt chay, tôm chay trụng sơ trong 1 lít nước sôi có thêm 1m muối, 1/2m bột ngọt AJI-NO-MOTO®  vớt ra để ráo, cắt lát dày 5mm. Tắc vắt lấy nước, bỏ hạt. Cà rốt cắt sợi răng cưa, rửa sạch, ướp với đường và giấm. Rau húng lủi rửa sạch, để ráo. Thơm băm nhỏ, vắt lấy nước. Đậu phộng rang vàng, giã dập. Bánh phồng tôm chiên vàng. Hành boaro cắt nhỏ, phi vàng. Ớt sừng 1 trái cắt sợi, 1 trái băm nhỏ. Bông thiên lý rửa sạch, chần qua nước sôi có ít muối, vớt ra ngâm vào nước đá rồi trộn với dầu phi hành boaro. Pha 1M Giấm gạo lên men LISA® với 1M đường và 2M nước lọc, cho cà rốt vào ngâm 30 phút, vớt ra để ráo.. Các bước thực hiện: Pha nước trộn gỏi: khuấy tan 80g đường (khoảng 4M đường), 1,5m muối, 1,5m bột ngọt AJI-NO-MOTO®, với 100g nước tắc, ớt băm và củ kiệu băm. Cho bông lý, cà rốt, ớt cắt sợi, hành boaro phi, tôm chay và thịt chay vào trộn đều.Nấu nước mắm chay: đun sôi 1 chén nước dừa, nêm 1/3m muối, 1/2m bột ngọt AJI-NO-MOTO®, 4M nước thơm và 1M nước tương LISA, để nguội.
Pha nước trộn gỏi: khuấy tan 80g đường (khoảng 4M đường), 1,5m muối, 1,5m bột ngọt AJI-NO-MOTO®, với 100g nước tắc, ớt băm và củ kiệu băm. Cho bông lý, cà rốt, ớt cắt sợi, hành boaro phi, tôm chay và thịt chay vào trộn đều.
Nấu nước mắm chay: đun sôi 1 chén nước dừa, nêm 1/3m muối, 1/2m bột ngọt AJI-NO-MOTO®, 4M nước thơm và 1M nước tương LISA, để nguội.. Cách dùng: Xếp gỏi bông thiên lý ra dĩa, rắc đậu phộng và rau húng lủi lên trên, khi ăn trộn đều, ăn kèm bánh phồng tôm và chấm nước mắm chay.."
M1508,Gỏi bưởi bắp cải gà xé,Dinh dưỡng cân bằng,200.0,"Món ăn: Gỏi bưởi bắp cải gà xé. Mục tiêu: Dinh dưỡng cân bằng. Lượng calo: 200.0 kcal. Thời gian nấu: 30 phút. Độ khó: Dễ. Nguyên liệu chính: Bưởi, Cà rốt, Bắp cải, Ức gà, Nước me, Muối, Dầu ăn, Sả, ớt, Ngò tây, Nước tương Phú Sĩ, Tỏi, Đường. Sơ chế: Bưởi lột vỏ, tách ra thành miếng nhỏ. Luộc chín ức gà với nước có nêm 1/2m muối, vớt ra ngâm vào nước lạnh, xé sợi. Bắp cải, cà rốt cắt sợi để ngăn mát. Ngò tây cắt nhỏ. Sả, ớt, tỏi băm nhỏ.. Các bước thực hiện: Xào thơm sả, ớt, tỏi trút ra chén để nguội, thêm vào 1M nước me, 1m đường, 2m nước tương “Phú Sĩ” và 1m muối, cho thịt gà vào trộn đều để thấm 10 phút.Cho bưởi, bắp cải, cà rốt vào tô, trộn đều với 1/2m muối và 4M xốt Mayonnaise Aji-Mayo®.
Xào thơm sả, ớt, tỏi trút ra chén để nguội, thêm vào 1M nước me, 1m đường, 2m nước tương “Phú Sĩ” và 1m muối, cho thịt gà vào trộn đều để thấm 10 phút.
Cho bưởi, bắp cải, cà rốt vào tô, trộn đều với 1/2m muối và 4M xốt Mayonnaise Aji-Mayo®.. Cách dùng: Xếp gỏi bưởi bắp cải ra dĩa, cho thịt gà lên trên, rắc ngò tây xung quanh, khi ăn trộn đều.."
