dish_id,dish_name,health_goal,calories,main_ingredients,is_vegetarian,dish_type,rag_context
M1575,Vịt nướng chao,Dinh dưỡng cân bằng,380.0,,False,nướng,"Tên món: Vịt nướng chao. Phân loại: Không chay. Kiểu món: nướng. Mục tiêu: Dinh dưỡng cân bằng. Calo: 380.0 kcal. Thời gian: 40. Độ khó: Dễ. Nguyên liệu chính: . Đặc điểm nổi bật: món không chay kiểu nướng, nổi bật với ."
M1576,Lẩu chay trái cây,Dinh dưỡng cân bằng,260.0,"Dâu, Củ sắn, su su, Bắp vàng, Táo, Thanh long, Nấm linh chi, Bông hẹ, Cần Tây, Mía lau, Rễ ngò rí, Nấm hương tươi, Tần ô, Nấm rơm, Nấm kim châm, Bông kim châm, Bông thiên lý, Cải thảo, tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ, Nước tương Phú Sĩ, Ớt trái, Ngồng cải",True,lẩu,"Tên món: Lẩu chay trái cây. Phân loại: Ăn chay được. Kiểu món: lẩu. Mục tiêu: Dinh dưỡng cân bằng. Calo: 260.0 kcal. Thời gian: 35. Độ khó: Dễ. Nguyên liệu chính: Dâu, Củ sắn, su su, Bắp vàng, Táo, Thanh long, Nấm linh chi, Bông hẹ, Cần Tây, Mía lau, Rễ ngò rí, Nấm hương tươi, Tần ô, Nấm rơm, Nấm kim châm, Bông kim châm, Bông thiên lý, Cải thảo, tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ, Nước tương Phú Sĩ, Ớt trái, Ngồng cải. Đặc điểm nổi bật: món chay kiểu lẩu, nổi bật với Dâu, Củ sắn, su su, Bắp vàng."
M1578,Gỏi bưởi,Giảm cân / Ăn nhẹ,140.0,"Bưởi, Thịt ba chỉ, Cà rốt, Tôm tươi, Rau răm, Hành tím, Mè trắng, Bánh phồng tôm, nước mắm AJINOMOTO Giấm gạo lên men, Muối, Dầu ăn, Hạt nêm ajingon heo, Tỏi, Đường, Ớt sừng, Ớt băm",False,gỏi,"Tên món: Gỏi bưởi. Phân loại: Không chay. Kiểu món: gỏi. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 140.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Bưởi, Thịt ba chỉ, Cà rốt, Tôm tươi, Rau răm, Hành tím, Mè trắng, Bánh phồng tôm, nước mắm AJINOMOTO Giấm gạo lên men, Muối, Dầu ăn, Hạt nêm ajingon heo, Tỏi, Đường, Ớt sừng, Ớt băm. Đặc điểm nổi bật: món không chay kiểu gỏi, nổi bật với Bưởi, Thịt ba chỉ, Cà rốt, Tôm tươi."
M2259,Bánh xèo Hàn Quốc,Dinh dưỡng cân bằng,250.0,"Hẹ lá, Kim chi, Mực lá, Tỏi băm, Tôm lột vỏ, Dầu ăn, Tiêu, Hạt nêm ajingon heo",False,bánh,"Tên món: Bánh xèo Hàn Quốc. Phân loại: Không chay. Kiểu món: bánh. Mục tiêu: Dinh dưỡng cân bằng. Calo: 250.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Hẹ lá, Kim chi, Mực lá, Tỏi băm, Tôm lột vỏ, Dầu ăn, Tiêu, Hạt nêm ajingon heo. Đặc điểm nổi bật: món không chay kiểu bánh, nổi bật với Hẹ lá, Kim chi, Mực lá, Tỏi băm."
M1580,Thịt gà kho rau răm,Dinh dưỡng cân bằng,320.0,"Thịt gà, Rau răm, Nước mắm, Tiêu, Muối, Dầu ăn, Hạt nêm ajingon heo, Ớt sừng, Tỏi băm, Đường",False,kho,"Tên món: Thịt gà kho rau răm. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Thịt gà, Rau răm, Nước mắm, Tiêu, Muối, Dầu ăn, Hạt nêm ajingon heo, Ớt sừng, Tỏi băm, Đường. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Thịt gà, Rau răm, Nước mắm, Tiêu."
M1577,Ốc biển xào chua ngọt,Dinh dưỡng cân bằng,300.0,"Ốc biển, Dưa leo, Cà chua, Thơm chín, Rau cần tàu, Tiêu, Nước mắm, Bột năng, Dầu ăn, Nước tương LISA, Hạt nêm ajingon heo, nước mắm AJINOMOTO Giấm gạo lên men, Tỏi băm, Ớt sừng, Hành tây, Đường",False,xào,"Tên món: Ốc biển xào chua ngọt. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Ốc biển, Dưa leo, Cà chua, Thơm chín, Rau cần tàu, Tiêu, Nước mắm, Bột năng, Dầu ăn, Nước tương LISA, Hạt nêm ajingon heo, nước mắm AJINOMOTO Giấm gạo lên men, Tỏi băm, Ớt sừng, Hành tây, Đường. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Ốc biển, Dưa leo, Cà chua, Thơm chín."
M1584,Chả đùm,Dinh dưỡng cân bằng,300.0,"Mỡ chài, Đậu Hà Lan, Trứng gà, Bún tàu, Nấm mèo, Mỡ hành, Đậu phộng rang, Sữa tươi không đường, tiêu sọ, Dầu hành, Hạt nêm ajingon heo, Tỏi phi có dầu, Bánh mì đặc ruột, Đường",False,khác,"Tên món: Chả đùm. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Mỡ chài, Đậu Hà Lan, Trứng gà, Bún tàu, Nấm mèo, Mỡ hành, Đậu phộng rang, Sữa tươi không đường, tiêu sọ, Dầu hành, Hạt nêm ajingon heo, Tỏi phi có dầu, Bánh mì đặc ruột, Đường. Đặc điểm nổi bật: món không chay, nổi bật với Mỡ chài, Đậu Hà Lan, Trứng gà, Bún tàu."
M1585,Bánh tét lá cẩm,Dinh dưỡng cân bằng,380.0,"Gạo nếp ngỗng, Thịt ba chỉ, Dừa nạo, Lá cẩm, Lá dứa, Lá chuối hột, Hành lá, Hành tím băm, Mối, Dầu ăn, Dây lát, Hạt nêm ajingon heo, Đường",False,bánh,"Tên món: Bánh tét lá cẩm. Phân loại: Không chay. Kiểu món: bánh. Mục tiêu: Dinh dưỡng cân bằng. Calo: 380.0 kcal. Thời gian: 300. Độ khó: Dễ. Nguyên liệu chính: Gạo nếp ngỗng, Thịt ba chỉ, Dừa nạo, Lá cẩm, Lá dứa, Lá chuối hột, Hành lá, Hành tím băm, Mối, Dầu ăn, Dây lát, Hạt nêm ajingon heo, Đường. Đặc điểm nổi bật: món không chay kiểu bánh, nổi bật với Gạo nếp ngỗng, Thịt ba chỉ, Dừa nạo, Lá cẩm."
M1582,Hủ tiếu xào cật heo,Tăng cân / Năng lượng cao,450.0,"Cật heo, Tim heo, Cải thìa, Cà rốt, Hủ tiếu sợi khô, Hạt nêm ajingon heo, Hành tím, Dầu hào, Dầu ăn, Tiêu, Muối, Nước tương Phú Sĩ, Hành tỏi băm, Đường",False,xào,"Tên món: Hủ tiếu xào cật heo. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Tăng cân / Năng lượng cao. Calo: 450.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Cật heo, Tim heo, Cải thìa, Cà rốt, Hủ tiếu sợi khô, Hạt nêm ajingon heo, Hành tím, Dầu hào, Dầu ăn, Tiêu, Muối, Nước tương Phú Sĩ, Hành tỏi băm, Đường. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Cật heo, Tim heo, Cải thìa, Cà rốt."
M1750,Cá rim giấm mè,Dinh dưỡng cân bằng,280.0,"Mè trắng, ngò rí, Tiêu, dầu mè, Dầu ăn, Nước tương LISA, nước mắm AJINOMOTO Giấm gạo lên men, Ớt băm, Gừng băm, Tỏi băm, Đường",False,rim,"Tên món: Cá rim giấm mè. Phân loại: Không chay. Kiểu món: rim. Mục tiêu: Dinh dưỡng cân bằng. Calo: 280.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Mè trắng, ngò rí, Tiêu, dầu mè, Dầu ăn, Nước tương LISA, nước mắm AJINOMOTO Giấm gạo lên men, Ớt băm, Gừng băm, Tỏi băm, Đường. Đặc điểm nổi bật: món không chay kiểu rim, nổi bật với Mè trắng, ngò rí, Tiêu, dầu mè."
M1586,Viên xôi gà bọc lá sen,Dinh dưỡng cân bằng,360.0,"Nấm mèo, Củ năng, Thịt ức gà phi lê, Hành băm, Nấm hương, Lá sen, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Tỏi băm, Ớt sừng, dầu mè đen, Đường",False,khác,"Tên món: Viên xôi gà bọc lá sen. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 360.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Nấm mèo, Củ năng, Thịt ức gà phi lê, Hành băm, Nấm hương, Lá sen, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Tỏi băm, Ớt sừng, dầu mè đen, Đường. Đặc điểm nổi bật: món không chay, nổi bật với Nấm mèo, Củ năng, Thịt ức gà phi lê, Hành băm."
M1591,Hành tỏi ngâm giấm,Giảm cân / Ăn nhẹ,40.0,"nước mắm AJINOMOTO Giấm gạo lên men, Hành tím, Phèn chua, Tỏi, Muối, Đường",False,khác,"Tên món: Hành tỏi ngâm giấm. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 40.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: nước mắm AJINOMOTO Giấm gạo lên men, Hành tím, Phèn chua, Tỏi, Muối, Đường. Đặc điểm nổi bật: món không chay, nổi bật với nước mắm AJINOMOTO Giấm gạo lên men, Hành tím, Phèn chua, Tỏi."
M1481,Cá rô kho cà bát,Dinh dưỡng cân bằng,340.0,"Riềng, Cà bát, Nước mắm, Tiêu, Muối, Dầu ăn, Thịt ba chỉ, Hạt nêm ajingon heo, Đường, Hành tỏi băm",False,kho,"Tên món: Cá rô kho cà bát. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 340.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Riềng, Cà bát, Nước mắm, Tiêu, Muối, Dầu ăn, Thịt ba chỉ, Hạt nêm ajingon heo, Đường, Hành tỏi băm. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Riềng, Cà bát, Nước mắm, Tiêu."
M1594,Bầu non trộn heo quay,Dinh dưỡng cân bằng,240.0,"Thịt heo quay da giòn, Cà rốt, Mè rang, Muối, Tiêu, Lá húng lủi, Ớt sừng",False,khác,"Tên món: Bầu non trộn heo quay. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 240.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Thịt heo quay da giòn, Cà rốt, Mè rang, Muối, Tiêu, Lá húng lủi, Ớt sừng. Đặc điểm nổi bật: món không chay, nổi bật với Thịt heo quay da giòn, Cà rốt, Mè rang, Muối."
M1449,Cá rô kho cà na,Dinh dưỡng cân bằng,320.0,"Thịt ba chỉ, Dừa tươi, Nước mắm, Muối, Dầu ăn, Hạt nêm ajingon heo, ngò rí, Đường",False,kho,"Tên món: Cá rô kho cà na. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Thịt ba chỉ, Dừa tươi, Nước mắm, Muối, Dầu ăn, Hạt nêm ajingon heo, ngò rí, Đường. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Thịt ba chỉ, Dừa tươi, Nước mắm, Muối."
M1590,Lẩu cá rô phi,Dinh dưỡng cân bằng,300.0,"Cà chua, Thơm, Nước mắm, Sả cây, Cọng súng, Rau om, ngò gai, Dầu ăn, Muối, Ajiquick lẩu thái, Hạt nêm ajingon heo, Hành tỏi băm, Ớt trái",False,lẩu,"Tên món: Lẩu cá rô phi. Phân loại: Không chay. Kiểu món: lẩu. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Cà chua, Thơm, Nước mắm, Sả cây, Cọng súng, Rau om, ngò gai, Dầu ăn, Muối, Ajiquick lẩu thái, Hạt nêm ajingon heo, Hành tỏi băm, Ớt trái. Đặc điểm nổi bật: món không chay kiểu lẩu, nổi bật với Cà chua, Thơm, Nước mắm, Sả cây."
M1589,Lẩu mẻ cá chẽm,Dinh dưỡng cân bằng,320.0,"Bún tươi, Hành lá, Húng quế, Hành tây, Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, ngò gai, Muối, Tiêu, Hạt nêm ajingon heo, Ớt sừng, Đường",False,lẩu,"Tên món: Lẩu mẻ cá chẽm. Phân loại: Không chay. Kiểu món: lẩu. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Bún tươi, Hành lá, Húng quế, Hành tây, Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, ngò gai, Muối, Tiêu, Hạt nêm ajingon heo, Ớt sừng, Đường. Đặc điểm nổi bật: món không chay kiểu lẩu, nổi bật với Bún tươi, Hành lá, Húng quế, Hành tây."
M1595,Khoai tây trộn Mayonnaise,Dinh dưỡng cân bằng,360.0,"nước mắm AJINOMOTO Giấm gạo lên men, Khoai tây, Thịt ba rọi muối, Hành tây, bột ớt, Ngò tây, Muối, Tiêu, mù tạc vàng, Dầu ăn, Hạt nêm ajingon heo, Cà chua bi",False,kho,"Tên món: Khoai tây trộn Mayonnaise. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 360.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: nước mắm AJINOMOTO Giấm gạo lên men, Khoai tây, Thịt ba rọi muối, Hành tây, bột ớt, Ngò tây, Muối, Tiêu, mù tạc vàng, Dầu ăn, Hạt nêm ajingon heo, Cà chua bi. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với nước mắm AJINOMOTO Giấm gạo lên men, Khoai tây, Thịt ba rọi muối, Hành tây."
M1596,Lươn om khoai sọ,Giảm cân / Ăn nhẹ,159.0,"Nước mắm, Lươn, Khoai sọ, Sả băm, Rau om, ngò gai, Tiêu, Hạt nêm ajingon heo, Tỏi băm, Ớt sừng, Đường",False,kho,"Tên món: Lươn om khoai sọ. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 159.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Nước mắm, Lươn, Khoai sọ, Sả băm, Rau om, ngò gai, Tiêu, Hạt nêm ajingon heo, Tỏi băm, Ớt sừng, Đường. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Nước mắm, Lươn, Khoai sọ, Sả băm."
M1598,Gỏi hải sản phương Đông,Dinh dưỡng cân bằng,220.0,"Mực ống, Đu đủ tía, Tôm thẻ, Sò điệp, nước mắm AJINOMOTO Giấm gạo lên men, Thì là, Bông hẹ, Hành lá, Muối, Tiêu, Dầu trộn salad, Hạt nêm ajingon heo, Nước tương Phú Sĩ, gừng tỏi, ngò rí, Rau húng, Ớt sừng",False,gỏi,"Tên món: Gỏi hải sản phương Đông. Phân loại: Không chay. Kiểu món: gỏi. Mục tiêu: Dinh dưỡng cân bằng. Calo: 220.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Mực ống, Đu đủ tía, Tôm thẻ, Sò điệp, nước mắm AJINOMOTO Giấm gạo lên men, Thì là, Bông hẹ, Hành lá, Muối, Tiêu, Dầu trộn salad, Hạt nêm ajingon heo, Nước tương Phú Sĩ, gừng tỏi, ngò rí, Rau húng, Ớt sừng. Đặc điểm nổi bật: món không chay kiểu gỏi, nổi bật với Mực ống, Đu đủ tía, Tôm thẻ, Sò điệp."
M1603,Lưỡi heo trộn chua ngọt,Dinh dưỡng cân bằng,320.0,"Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Cần Tây, Cà rốt, Rau răm, Đậu phộng rang, Hành phi, Đường, Tỏi ớt băm, Hành tây",False,khác,"Tên món: Lưỡi heo trộn chua ngọt. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 4. Độ khó: Dễ. Nguyên liệu chính: Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Cần Tây, Cà rốt, Rau răm, Đậu phộng rang, Hành phi, Đường, Tỏi ớt băm, Hành tây. Đặc điểm nổi bật: món không chay, nổi bật với Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Cần Tây, Cà rốt."
M1602,Mực dồn nhân,Dinh dưỡng cân bằng,320.0,"nước mắm AJINOMOTO Giấm gạo lên men, Tôm sú lột vỏ, Nước mắm, Tiêu xay, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Đường, Tỏi băm",False,khác,"Tên món: Mực dồn nhân. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: nước mắm AJINOMOTO Giấm gạo lên men, Tôm sú lột vỏ, Nước mắm, Tiêu xay, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Đường, Tỏi băm. Đặc điểm nổi bật: món không chay, nổi bật với nước mắm AJINOMOTO Giấm gạo lên men, Tôm sú lột vỏ, Nước mắm, Tiêu xay."
M1749,Canh cá rau muống,Giảm cân / Ăn nhẹ,140.0,"Măng chua, Cà chua, Nước me, Nước mắm, Rau om, ngò gai, Muối, Dầu ăn, Tỏi băm, Cọng rau muống, Ớt sừng, Ớt sừng, Tỏi phi có dầu, Đường",False,canh,"Tên món: Canh cá rau muống. Phân loại: Không chay. Kiểu món: canh. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 140.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: Măng chua, Cà chua, Nước me, Nước mắm, Rau om, ngò gai, Muối, Dầu ăn, Tỏi băm, Cọng rau muống, Ớt sừng, Ớt sừng, Tỏi phi có dầu, Đường. Đặc điểm nổi bật: món không chay kiểu canh, nổi bật với Măng chua, Cà chua, Nước me, Nước mắm."
M1601,Súp nấm cua,Dinh dưỡng cân bằng,200.0,"Trứng gà, Thịt cua, Nấm linh chi, Nấm rơm, Nấm kim châm, Tiêu, Muối, Bột năng, ớt, Hạt nêm ajingon heo, Nước tương Phú Sĩ, ngò rí, Nấm đông cô tươi, dầu mè",False,súp,"Tên món: Súp nấm cua. Phân loại: Không chay. Kiểu món: súp. Mục tiêu: Dinh dưỡng cân bằng. Calo: 200.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Trứng gà, Thịt cua, Nấm linh chi, Nấm rơm, Nấm kim châm, Tiêu, Muối, Bột năng, ớt, Hạt nêm ajingon heo, Nước tương Phú Sĩ, ngò rí, Nấm đông cô tươi, dầu mè. Đặc điểm nổi bật: món không chay kiểu súp, nổi bật với Trứng gà, Thịt cua, Nấm linh chi, Nấm rơm."
M1605,Súp trân châu,Dinh dưỡng cân bằng,240.0,"Thịt ức gà, Nấm kim châm, Trứng gà, Bột năng, Bột báng, Muối, Tiêu, Cà rốt, Hạt nêm ajingon heo, Nước tương Phú Sĩ, ngò rí, Ớt sừng, dầu mè",False,súp,"Tên món: Súp trân châu. Phân loại: Không chay. Kiểu món: súp. Mục tiêu: Dinh dưỡng cân bằng. Calo: 240.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Thịt ức gà, Nấm kim châm, Trứng gà, Bột năng, Bột báng, Muối, Tiêu, Cà rốt, Hạt nêm ajingon heo, Nước tương Phú Sĩ, ngò rí, Ớt sừng, dầu mè. Đặc điểm nổi bật: món không chay kiểu súp, nổi bật với Thịt ức gà, Nấm kim châm, Trứng gà, Bột năng."
M1745,Salad dâu tằm,Giảm cân / Ăn nhẹ,140.0,"Bắp cải tím, Cà rốt, Trứng cút, Mứt dâu tằm, Bắp cải trắng, Nước cốt chanh",False,salad,"Tên món: Salad dâu tằm. Phân loại: Không chay. Kiểu món: salad. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 140.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: Bắp cải tím, Cà rốt, Trứng cút, Mứt dâu tằm, Bắp cải trắng, Nước cốt chanh. Đặc điểm nổi bật: món không chay kiểu salad, nổi bật với Bắp cải tím, Cà rốt, Trứng cút, Mứt dâu tằm."
M1610,Bánh mì kẹp xúc xích,Dinh dưỡng cân bằng,380.0,"Cà chua, Dưa leo, Xà lách, Cần Tây, Cà rốt, Tương cà, mù tạc vàng, ngò rí, Hành tây, Ớt chuông đỏ, Bánh mì Hot dog",True,bánh,"Tên món: Bánh mì kẹp xúc xích. Phân loại: Ăn chay được. Kiểu món: bánh. Mục tiêu: Dinh dưỡng cân bằng. Calo: 380.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Cà chua, Dưa leo, Xà lách, Cần Tây, Cà rốt, Tương cà, mù tạc vàng, ngò rí, Hành tây, Ớt chuông đỏ, Bánh mì Hot dog. Đặc điểm nổi bật: món chay kiểu bánh, nổi bật với Cà chua, Dưa leo, Xà lách, Cần Tây."
